Country Name,"Country Code","Series Name","Series Code","1990 [YR1990]","2000 [YR2000]","2010 [YR2010]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2030 [YR2030]","2040 [YR2040]","2050 [YR2050]"
Italy,"ITA","CO2 emissions by sector (Mt CO2 eq) - Manufacturing/Construction","CC.CO2.EMSE.MC","74.03","73.35","45.8","34.85","34.65","31.92","32.26","..","..","..","..","..","..",".."
Italy,"ITA","CO2 emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.CO2.EMSE.OF","8.88","8.63","7.72","7.32","7.45","7.3","7.72","..","..","..","..","..","..",".."
Italy,"ITA","CO2 emissions by sector (Mt CO2 eq) - Total excluding LUCF","CC.CO2.EMSE.EL","405.26","436.3","405.27","337.86","333.34","329.19","324.85","..","..","..","..","..","..",".."
Italy,"ITA","CO2 emissions by sector (Mt CO2 eq) - Total including LUCF","CC.CO2.EMSE.IL","370.74","401.78","370.56","303.19","320.52","316.37","312.03","..","..","..","..","..","..",".."
Italy,"ITA","CO2 emissions by sector (Mt CO2 eq) - Transportation","CC.CO2.EMSE.TR","96.07","116.36","109.19","103.01","101.71","97.61","100.2","..","..","..","..","..","..",".."
Italy,"ITA","CO2 emissions per dollar of manufacturing value added (kgCO2 per constant 2010 US$)","CC.EG.EMIS.MAN","..","0.26","0.17","0.13","0.13","0.11","..","..","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Direct emissions (N2O) - AFOLU","CC.DEN.AFO","33.133","30.2426","23.1359","24.2952","24.5645","24.2613","22.8154","22.7508","..","..","..","28.0208","..","27.4564"
Italy,"ITA","Emission Totals - Direct emissions (N2O) - Agricultural Soils","CC.DEN.AGS","33.133","30.2426","23.1359","24.2952","24.5645","24.2613","22.8154","22.7508","..","..","..","28.0208","..","27.4564"
Italy,"ITA","Emission Totals - Direct emissions (N2O) - Crop Residues","CC.DEN.CRE","3.4411","3.5526","3.1217","3.1257","3.2226","2.9109","2.9711","2.8993","..","..","..","4.0601","..","4.1199"
Italy,"ITA","Emission Totals - Direct emissions (N2O) - Emissions on agricultural land","CC.DEN.EAL","33.133","30.2426","23.1359","24.2952","24.5645","24.2613","22.8154","22.7508","..","..","..","28.0208","..","27.4564"
Italy,"ITA","Emission Totals - Direct emissions (N2O) - Farm-gate emissions","CC.DEN.FGE","33.133","30.2426","23.1359","24.2952","24.5645","24.2613","22.8154","22.7508","..","..","..","28.0208","..","27.4564"
Italy,"ITA","Emission Totals - Direct emissions (N2O) - IPCC Agriculture","CC.DEN.IPA","33.133","30.2426","23.1359","24.2952","24.5645","24.2613","22.8154","22.7508","..","..","..","28.0208","..","27.4564"
Italy,"ITA","Emission Totals - Direct emissions (N2O) - Manure applied to Soils","CC.DEN.SAS","8.1766","6.849","6.603","6.4233","6.5118","6.558","4.9435","4.9404","..","..","..","6.2489","..","5.8724"
Italy,"ITA","Emission Totals - Direct emissions (N2O) - Manure left on Pasture","CC.DEN.MLP","7.7032","6.8297","5.576","5.2354","5.3586","5.3307","5.4391","5.4461","..","..","..","5.3521","..","5.0289"
Italy,"ITA","Emission Totals - Direct emissions (N2O) - Synthetic Fertilizers","CC.DEN.SFE","13.8122","13.0114","7.8352","9.5109","9.4715","9.4617","9.4617","9.465","..","..","..","12.3598","..","12.4352"
Italy,"ITA","Emission Totals - Emissions (CH4) - AFOLU","CC.ECH.AFO","1109.528","947.5512","865.6183","819.5875","832.931","834.2532","840.5484","840.3981","..","..","..","825.5923","..","780.6092"
Italy,"ITA","Emission Totals - Emissions (CH4) - Burning - Crop residues","CC.ECH.BCR","5.3856","5.7087","4.847","4.3346","4.1971","4.0423","3.8863","3.9195","..","..","..","5.2382","..","5.2656"
Italy,"ITA","Emission Totals - Emissions (CH4) - Emissions on agricultural land","CC.ECH.EAL","1111.3976","947.3714","866.4393","820.1321","833.4783","833.6809","841.0297","840.9058","..","..","..","825.5923","..","780.6092"
Italy,"ITA","Emission Totals - Emissions (CH4) - Enteric Fermentation","CC.ECH.EFE","793.4787","658.916","570.346","541.982","551.8804","551.0625","579.5512","578.5373","..","..","..","543.6765","..","506.6056"
Italy,"ITA","Emission Totals - Emissions (CH4) - Farm-gate emissions","CC.ECH.FGE","1111.3976","947.3714","866.4393","820.1321","833.4783","833.6809","841.0297","840.9058","..","..","..","825.5923","..","780.6092"
Italy,"ITA","Emission Totals - Emissions (CH4) - Fires in humid tropical forests","CC.ECH.FTR","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CH4) - Fires in organic soils","CC.ECH.FOS","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CH4) - Forest fires","CC.ECH.FFR","0.3457","1.3047","0.0174","0.0424","0.0822","1.1309","0.1396","0.0848","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CH4) - IPCC Agriculture","CC.ECH.IPA","1109.1824","946.2465","865.6008","819.5451","832.8489","833.1223","840.4088","840.3133","..","..","..","825.5923","..","780.6092"
Italy,"ITA","Emission Totals - Emissions (CH4) - Land Use change","CC.ECH.LUC","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CH4) - LULUCF","CC.ECH.LUL","0.3457","1.3047","0.0174","0.0424","0.0822","1.1309","0.1396","0.0848","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CH4) - Manure Management","CC.ECH.MMA","202.2012","170.4188","165.5422","158.6144","158.6807","159.5039","147.4768","146.9074","..","..","..","161.3179","..","154.0971"
Italy,"ITA","Emission Totals - Emissions (CH4) - On-farm energy use","CC.ECH.OEU","2.2152","1.1249","0.8384","0.587","0.6294","0.5586","0.6209","0.5925","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CH4) - Rice Cultivation","CC.ECH.RCA","107.9185","111.0554","124.8408","114.5748","118.003","118.003","109.4638","110.8951","..","..","..","115.3597","..","114.641"
Italy,"ITA","Emission Totals - Emissions (CH4) - Savanna fires","CC.ECH.SVF","0.1983","0.1477","0.0248","0.0393","0.0877","0.5105","0.0308","0.054","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - AFOLU","CC.ECO.AFO","-34521.2412","-34520.8345","-34714.7044","-34665.8941","-12818.5433","-12818.5433","-12820.2969","-12820.2969","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - Drained organic soils (CO2)","CC.ECO.DOC","794.8821","795.2889","795.3867","795.3867","795.3867","795.3867","793.6331","793.6331","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - Emissions on agricultural land","CC.ECO.EAL","9610.272","9215.6506","8359.4364","7899.8942","7994.8703","7991.1574","8404.7564","8522.8679","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - Farm-gate emissions","CC.ECO.FGE","9610.272","9215.6506","8359.4364","7899.8942","7994.8703","7991.1574","8404.7564","8522.8679","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - Fires in organic soils","CC.ECO.FOS","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - Forestland","CC.ECO.FOR","-35316.1233","-35316.1233","-35510.0911","-35461.2808","-13613.93","-13613.93","-13613.93","-13613.93","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - Land Use change","CC.ECO.LUC","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - LULUCF","CC.ECO.LUL","-34521.2412","-34520.8345","-34714.7044","-34665.8941","-12818.5433","-12818.5433","-12820.2969","-12820.2969","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - Net Forest conversion","CC.ECO.NFC","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2) - On-farm energy use","CC.ECO.OEU","8815.3899","8420.3617","7564.0497","7104.5075","7199.4836","7195.7707","7611.1232","7729.2348","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - AFOLU","CC.EAR.AFO","10328.5459","4452.2763","-612.9814","-1500.7328","20835.597","20818.2444","20214.2261","20184.0597","..","..","..","34476.6854","..","32919.4582"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Agricultural Soils","CC.EAR.AGS","11761.2482","10737.9252","8246.2625","8648.9628","8742.2298","8644.1363","8087.3304","8065.2808","..","..","..","9850.6257","..","9646.2058"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Burning - Crop residues","CC.EAR.BCR","187.7965","199.0639","169.0182","151.1488","146.3531","140.9561","135.5154","136.675","..","..","..","182.6588","..","183.6119"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Crop Residues","CC.EAR.CRE","1117.0557","1153.2541","1013.3694","1014.6921","1046.1458","944.9666","964.4956","941.2014","..","..","..","1317.9943","..","1337.4297"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Drained organic soils","CC.EAR.DOS","872.2831","872.699","872.8335","872.8335","872.8335","872.8335","870.907","870.907","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Drained organic soils (CO2)","CC.EAR.DOC","794.8821","795.2889","795.3867","795.3867","795.3867","795.3867","793.6331","793.6331","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Drained organic soils (N2O)","CC.EAR.DON","77.401","77.4101","77.4468","77.4468","77.4468","77.4468","77.2739","77.2739","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Emissions on agricultural land","CC.EAR.EAL","55254.6204","48940.1045","43185.0981","41745.078","42349.2411","42272.6603","42178.2705","42282.3538","..","..","..","34476.6854","..","32919.4582"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Enteric Fermentation","CC.EAR.EFE","22217.405","18449.648","15969.6883","15175.4961","15452.6517","15429.7511","16227.434","16199.0445","..","..","..","15222.9411","..","14184.9567"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Farm-gate emissions","CC.EAR.FGE","55254.6204","48940.1045","43185.0981","41745.078","42349.2411","42272.6603","42178.2705","42282.3538","..","..","..","34476.6854","..","32919.4582"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Fires in humid tropical forests","CC.EAR.FTR","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Fires in organic soils","CC.EAR.FOS","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Forest fires","CC.EAR.FFR","16.4991","55.6571","0.91","2.2129","4.2888","59.0277","7.2875","4.4254","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Forestland","CC.EAR.FOR","-35316.1233","-35316.1233","-35510.0911","-35461.2808","-13613.93","-13613.93","-13613.93","-13613.93","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - IPCC Agriculture","CC.EAR.IPA","44833.288","38917.4537","34100.8131","33162.9484","33649.8514","33577.76","33027.2354","32999.9312","..","..","..","34476.6854","..","32919.4582"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Land Use change","CC.EAR.LUC","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - LULUCF","CC.EAR.LUL","-34504.7421","-34465.1774","-34713.7944","-34663.6812","-12814.2544","-12759.5156","-12813.0093","-12815.8715","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Manure applied to Soils","CC.EAR.SAS","3087.6731","2586.335","2493.4601","2425.5947","2459.0149","2476.4537","1866.7751","1865.6157","..","..","..","2359.7517","..","2217.5531"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Manure left on Pasture","CC.EAR.MLP","2629.2996","2352.2881","1910.844","1791.7315","1833.9518","1823.0198","1856.5364","1857.8001","..","..","..","1833.0445","..","1724.9228"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Manure Management","CC.EAR.MMA","7634.7677","6413.5574","6219.0076","5977.1939","5999.9568","6032.1864","5510.3642","5491.0506","..","..","..","5990.3884","..","5694.7367"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Net Forest conversion","CC.EAR.NFC","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - On-farm energy use","CC.EAR.OEU","9626.4503","9227.3619","8288.8983","7786.7429","7904.003","7899.5136","8357.4019","8488.7894","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Rice Cultivation","CC.EAR.RCA","3021.7179","3109.551","3495.5424","3208.0951","3304.0849","3304.0849","3064.9853","3105.0634","..","..","..","3230.0714","..","3209.9471"
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Savanna fires","CC.EAR.SVF","10.3527","7.7081","1.2941","2.0517","4.5751","26.6453","1.6062","2.8169","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) (AR5) - Synthetic Fertilizers","CC.EAR.SFE","4849.8188","4568.6379","2751.1421","3339.4977","3325.6704","3322.2494","3322.2494","3323.3898","..","..","..","4339.8353","..","4366.3002"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - AFOLU","CC.ECA.AFO","31066.7849","26531.4342","24237.3118","22948.4495","23322.0691","23359.0892","23535.3562","23531.1472","..","..","..","23116.5851","..","21857.0576"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Burning - Crop residues","CC.ECA.BCR","150.7957","159.8432","135.7172","121.3686","117.5177","113.1841","108.8154","109.7464","..","..","..","146.6702","..","147.4355"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Emissions on agricultural land","CC.ECA.EAL","31119.1316","26526.3995","24260.2997","22963.699","23337.3914","23343.0651","23548.8327","23545.363","..","..","..","23116.5851","..","21857.0576"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Enteric Fermentation","CC.ECA.EFE","22217.405","18449.648","15969.6883","15175.4961","15452.6517","15429.7511","16227.434","16199.0445","..","..","..","15222.9411","..","14184.9567"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Farm-gate emissions","CC.ECA.FGE","31119.1316","26526.3995","24260.2997","22963.699","23337.3914","23343.0651","23548.8327","23545.363","..","..","..","23116.5851","..","21857.0576"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Fires in humid tropical forests","CC.ECA.FTR","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Fires in organic soils","CC.ECA.FOS","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Forest fires","CC.ECA.FFR","9.6788","36.531","0.4881","1.1871","2.3007","31.665","3.9093","2.374","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - IPCC Agriculture","CC.ECA.IPA","31057.1061","26494.9032","24236.8236","22947.2624","23319.7684","23327.4242","23531.4468","23528.7732","..","..","..","23116.5851","..","21857.0576"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Land Use change","CC.ECA.LUC","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - LULUCF","CC.ECA.LUL","9.6788","36.531","0.4881","1.1871","2.3007","31.665","3.9093","2.374","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Manure Management","CC.ECA.MMA","5661.6339","4771.7262","4635.1815","4441.2021","4443.0597","4466.1105","4129.3505","4113.4077","..","..","..","4516.9023","..","4314.7182"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - On-farm energy use","CC.ECA.OEU","62.0255","31.4962","23.4761","16.4366","17.6231","15.6409","17.3859","16.5898","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Rice Cultivation","CC.ECA.RCA","3021.7179","3109.551","3495.5424","3208.0951","3304.0849","3304.0849","3064.9853","3105.0634","..","..","..","3230.0714","..","3209.9471"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from CH4 (AR5) - Savanna fires","CC.ECA.SVF","5.5537","4.1349","0.6942","1.1006","2.4543","14.2937","0.8616","1.5111","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) from N2O (AR5) - AFOLU","CC.ENA.AFO","13783.0023","12441.6766","9864.4113","10216.7118","10332.0712","10277.6985","9499.1668","9473.2095","..","..","..","11360.1003","..","11062.4006"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Agricultural Soils","CC.ENA.AGS","11761.2482","10737.9252","8246.2625","8648.9628","8742.2298","8644.1363","8087.3304","8065.2808","..","..","..","9850.6257","..","9646.2058"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Burning - Crop residues","CC.ENA.BCR","37.0008","39.2208","33.301","29.7803","28.8354","27.772","26.7001","26.9285","..","..","..","35.9885","..","36.1763"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Crop Residues","CC.ENA.CRE","1117.0557","1153.2541","1013.3694","1014.6921","1046.1458","944.9666","964.4956","941.2014","..","..","..","1317.9943","..","1337.4297"
Italy,"ITA","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Drained organic soils (N2O)","CC.ENA.DON","77.401","77.4101","77.4468","77.4468","77.4468","77.4468","77.2739","77.2739","..","..","..","..","..",".."
Italy,"ITA","Emission Totals - Emissions (CO2eq) from N2O (AR5) - Emissions on agricultural land","CC.ENA.EAL","14525.2168","13198.0544","10565.362","10881.4848","11016.9794","10938.4378","10224.6814","10214.1229","..","..","..","11360.1003","..","11062.4006"
